year,学院,专业,city,count
2009,机械工程学院,汽车服务工程,嘉兴市,4
2009,机械工程学院,汽车服务工程,宁波市,9
2009,机械工程学院,汽车服务工程,杭州市,2
2009,机械工程学院,汽车服务工程,淮北市,1
2009,机械工程学院,汽车服务工程,温州市,3
2009,机械工程学院,汽车服务工程,益阳市,1
2009,机械工程学院,汽车服务工程,绍兴市,11
2009,机械工程学院,汽车服务工程,芜湖市,1
2009,机械工程学院,汽车服务工程,衢州市,1
2009,机械工程学院,汽车服务工程,襄樊市,1
2009,机械工程学院,汽车服务工程,金华市,8
2009,机械工程学院,汽车服务工程,铜仁地区,1
2009,机械工程学院,汽车服务工程,驻马店市,1
2009,机械工程学院,汽车服务工程,黔东南苗族侗族自治州,1
2009,机械工程学院,汽车运用技术,丽水市,3
2009,机械工程学院,汽车运用技术,嘉兴市,4
2009,机械工程学院,汽车运用技术,宁波市,31
2009,机械工程学院,汽车运用技术,杭州市,4
2009,机械工程学院,汽车运用技术,温州市,8
2009,机械工程学院,汽车运用技术,湖州市,6
2009,机械工程学院,汽车运用技术,绍兴市,6
2009,机械工程学院,汽车运用技术,舟山市,1
2009,机械工程学院,汽车运用技术,衢州市,4
2009,机械工程学院,汽车运用技术,金华市,1
2009,材料与化学工程学院,化学工程与工艺,九江市,1
2009,材料与化学工程学院,化学工程与工艺,保定市,1
2009,材料与化学工程学院,化学工程与工艺,六盘水市,1
2009,材料与化学工程学院,化学工程与工艺,台州市,6
2009,材料与化学工程学院,化学工程与工艺,呼和浩特市,1
2009,材料与化学工程学院,化学工程与工艺,咸宁市,1
2009,材料与化学工程学院,化学工程与工艺,商丘市,1
2009,材料与化学工程学院,化学工程与工艺,嘉兴市,15
2009,材料与化学工程学院,化学工程与工艺,天水市,1
2009,材料与化学工程学院,化学工程与工艺,宁波市,26
2009,材料与化学工程学院,化学工程与工艺,常德市,1
2009,材料与化学工程学院,化学工程与工艺,杭州市,20
2009,材料与化学工程学院,化学工程与工艺,武威市,1
2009,材料与化学工程学院,化学工程与工艺,温州市,17
2009,材料与化学工程学院,化学工程与工艺,湖州市,11
2009,材料与化学工程学院,化学工程与工艺,秦皇岛市,1
2009,材料与化学工程学院,化学工程与工艺,绍兴市,31
2009,材料与化学工程学院,化学工程与工艺,舟山市,1
2009,材料与化学工程学院,化学工程与工艺,芜湖市,1
2009,材料与化学工程学院,化学工程与工艺,衢州市,8
2009,材料与化学工程学院,化学工程与工艺,贵阳市,1
2009,材料与化学工程学院,化学工程与工艺,赤峰市,1
2009,材料与化学工程学院,化学工程与工艺,连云港市,1
2009,材料与化学工程学院,化学工程与工艺,遵义市,1
2009,材料与化学工程学院,化学工程与工艺,郴州市,1
2009,材料与化学工程学院,化学工程与工艺,金华市,20
2009,材料与化学工程学院,化学工程与工艺,青岛市,1
2009,材料与化学工程学院,油气储运工程,六安市,1
2009,材料与化学工程学院,油气储运工程,台州市,3
2009,材料与化学工程学院,油气储运工程,周口市,1
2009,材料与化学工程学院,油气储运工程,宁波市,9
2009,材料与化学工程学院,油气储运工程,杭州市,6
2009,材料与化学工程学院,油气储运工程,淮安市,1
2009,材料与化学工程学院,油气储运工程,温州市,6
2009,材料与化学工程学院,油气储运工程,湖州市,5
2009,材料与化学工程学院,油气储运工程,绍兴市,9
2009,材料与化学工程学院,油气储运工程,自贡市,1
2009,材料与化学工程学院,油气储运工程,衢州市,4
2009,材料与化学工程学院,油气储运工程,郑州市,1
2009,材料与化学工程学院,油气储运工程,金华市,8
2009,理学院,信息与计算科学,丽水市,2
2009,理学院,信息与计算科学,信阳市,2
2009,理学院,信息与计算科学,包头市,1
2009,理学院,信息与计算科学,台州市,2
2009,理学院,信息与计算科学,嘉兴市,3
2009,理学院,信息与计算科学,宁波市,6
2009,理学院,信息与计算科学,朔州市,1
2009,理学院,信息与计算科学,杭州市,4
2009,理学院,信息与计算科学,温州市,3
2009,理学院,信息与计算科学,湖州市,2
2009,理学院,信息与计算科学,绍兴市,11
2009,理学院,信息与计算科学,芜湖市,1
2009,理学院,信息与计算科学,荆州市,1
2009,理学院,信息与计算科学,衢州市,7
2009,理学院,信息与计算科学,赤峰市,1
2009,理学院,信息与计算科学,金华市,8
2009,理学院,信息与计算科学,随州市,1
2009,理学院,信息与计算科学,驻马店市,1
2009,理学院,信息与计算科学,黄石市,1
2009,电子与信息工程学院,电子信息工程,丽水市,5
2009,电子与信息工程学院,电子信息工程,南阳市,1
2009,电子与信息工程学院,电子信息工程,台州市,4
2009,电子与信息工程学院,电子信息工程,嘉兴市,6
2009,电子与信息工程学院,电子信息工程,宁波市,15
2009,电子与信息工程学院,电子信息工程,安阳市,1
2009,电子与信息工程学院,电子信息工程,平凉市,1
2009,电子与信息工程学院,电子信息工程,庆阳市,1
2009,电子与信息工程学院,电子信息工程,张掖市,1
2009,电子与信息工程学院,电子信息工程,杭州市,12
2009,电子与信息工程学院,电子信息工程,沧州市,1
2009,电子与信息工程学院,电子信息工程,温州市,12
2009,电子与信息工程学院,电子信息工程,湖州市,7
2009,电子与信息工程学院,电子信息工程,绍兴市,12
2009,电子与信息工程学院,电子信息工程,舟山市,2
2009,电子与信息工程学院,电子信息工程,衡水市,2
2009,电子与信息工程学院,电子信息工程,衢州市,12
2009,电子与信息工程学院,电子信息工程,遵义市,1
2009,电子与信息工程学院,电子信息工程,郑州市,1
2009,电子与信息工程学院,电子信息工程,重庆市,1
2009,电子与信息工程学院,电子信息工程,金华市,12
2009,电子与信息工程学院,电子信息工程,黔东南苗族侗族自治州,1
2009,电子与信息工程学院,电子科学与技术,六安市,1
2009,电子与信息工程学院,电子科学与技术,南通市,1
2009,电子与信息工程学院,电子科学与技术,台州市,2
2009,电子与信息工程学院,电子科学与技术,嘉兴市,2
2009,电子与信息工程学院,电子科学与技术,天水市,2
2009,电子与信息工程学院,电子科学与技术,宁波市,9
2009,电子与信息工程学院,电子科学与技术,杭州市,9
2009,电子与信息工程学院,电子科学与技术,武威市,1
2009,电子与信息工程学院,电子科学与技术,温州市,7
2009,电子与信息工程学院,电子科学与技术,湖州市,4
2009,电子与信息工程学院,电子科学与技术,湘潭市,1
2009,电子与信息工程学院,电子科学与技术,益阳市,1
2009,电子与信息工程学院,电子科学与技术,绍兴市,3
2009,电子与信息工程学院,电子科学与技术,舟山市,1
2009,电子与信息工程学院,电子科学与技术,衢州市,3
2009,电子与信息工程学院,电子科学与技术,金华市,4
2009,电子与信息工程学院,电气工程及其自动化,丽水市,1
2009,电子与信息工程学院,电气工程及其自动化,信阳市,1
2009,电子与信息工程学院,电气工程及其自动化,南阳市,1
2009,电子与信息工程学院,电气工程及其自动化,台州市,1
2009,电子与信息工程学院,电气工程及其自动化,嘉兴市,4
2009,电子与信息工程学院,电气工程及其自动化,太原市,1
2009,电子与信息工程学院,电气工程及其自动化,宁波市,7
2009,电子与信息工程学院,电气工程及其自动化,定西市,1
2009,电子与信息工程学院,电气工程及其自动化,宝鸡市,1
2009,电子与信息工程学院,电气工程及其自动化,张掖市,1
2009,电子与信息工程学院,电气工程及其自动化,杭州市,8
2009,电子与信息工程学院,电气工程及其自动化,淮安市,1
2009,电子与信息工程学院,电气工程及其自动化,温州市,4
2009,电子与信息工程学院,电气工程及其自动化,湖州市,3
2009,电子与信息工程学院,电气工程及其自动化,白银市,1
2009,电子与信息工程学院,电气工程及其自动化,绍兴市,8
2009,电子与信息工程学院,电气工程及其自动化,舟山市,1
2009,电子与信息工程学院,电气工程及其自动化,衢州市,3
2009,电子与信息工程学院,电气工程及其自动化,西安市,1
2009,电子与信息工程学院,电气工程及其自动化,金华市,10
2009,电子与信息工程学院,电气工程及其自动化,阜阳市,1
2009,电子与信息工程学院,计算机控制技术,丽水市,1
2009,电子与信息工程学院,计算机控制技术,台州市,4
2009,电子与信息工程学院,计算机控制技术,宁波市,25
2009,电子与信息工程学院,计算机控制技术,杭州市,2
2009,电子与信息工程学院,计算机控制技术,温州市,6
2009,电子与信息工程学院,计算机控制技术,湖州市,2
2009,电子与信息工程学院,计算机控制技术,绍兴市,15
2009,电子与信息工程学院,计算机控制技术,衢州市,2
2009,电子与信息工程学院,计算机控制技术,金华市,3
2009,电子与信息工程学院,计算机科学与技术,丽水市,3
2009,电子与信息工程学院,计算机科学与技术,亳州市,1
2009,电子与信息工程学院,计算机科学与技术,包头市,1
2009,电子与信息工程学院,计算机科学与技术,北海市,1
2009,电子与信息工程学院,计算机科学与技术,南宁市,1
2009,电子与信息工程学院,计算机科学与技术,台州市,4
2009,电子与信息工程学院,计算机科学与技术,周口市,1
2009,电子与信息工程学院,计算机科学与技术,商丘市,1
2009,电子与信息工程学院,计算机科学与技术,嘉兴市,8
2009,电子与信息工程学院,计算机科学与技术,宁波市,14
2009,电子与信息工程学院,计算机科学与技术,庆阳市,1
2009,电子与信息工程学院,计算机科学与技术,成都市,1
2009,电子与信息工程学院,计算机科学与技术,杭州市,13
2009,电子与信息工程学院,计算机科学与技术,温州市,13
2009,电子与信息工程学院,计算机科学与技术,湖州市,2
2009,电子与信息工程学院,计算机科学与技术,焦作市,1
2009,电子与信息工程学院,计算机科学与技术,绍兴市,11
2009,电子与信息工程学院,计算机科学与技术,衢州市,8
2009,电子与信息工程学院,计算机科学与技术,遵义市,1
2009,电子与信息工程学院,计算机科学与技术,金华市,18
2009,电子与信息工程学院,计算机科学与技术,黔西南布依族苗族自治州,1
2009,电子与信息工程学院,计算机网络技术,宁波市,1
2009,经济与管理学院,会计学,丽水市,2
2009,经济与管理学院,会计学,亳州市,1
2009,经济与管理学院,会计学,台州市,10
2009,经济与管理学院,会计学,嘉兴市,12
2009,经济与管理学院,会计学,宁德市,1
2009,经济与管理学院,会计学,宁波市,19
2009,经济与管理学院,会计学,安庆市,1
2009,经济与管理学院,会计学,安顺市,1
2009,经济与管理学院,会计学,巴中市,1
2009,经济与管理学院,会计学,廊坊市,1
2009,经济与管理学院,会计学,杭州市,12
2009,经济与管理学院,会计学,温州市,6
2009,经济与管理学院,会计学,湖州市,4
2009,经济与管理学院,会计学,焦作市,1
2009,经济与管理学院,会计学,石家庄市,1
2009,经济与管理学院,会计学,绍兴市,17
2009,经济与管理学院,会计学,自贡市,1
2009,经济与管理学院,会计学,舟山市,2
2009,经济与管理学院,会计学,贵阳市,1
2009,经济与管理学院,会计学,金华市,15
2009,经济与管理学院,会计学,鹤壁市,1
2009,经济与管理学院,会计学,龙岩市,1
2009,经济与管理学院,国际经济与贸易,上饶市,1
2009,经济与管理学院,国际经济与贸易,丽水市,1
2009,经济与管理学院,国际经济与贸易,兰州市,1
2009,经济与管理学院,国际经济与贸易,北海市,1
2009,经济与管理学院,国际经济与贸易,台州市,4
2009,经济与管理学院,国际经济与贸易,呼伦贝尔市,2
2009,经济与管理学院,国际经济与贸易,嘉兴市,12
2009,经济与管理学院,国际经济与贸易,宁波市,28
2009,经济与管理学院,国际经济与贸易,安庆市,1
2009,经济与管理学院,国际经济与贸易,安康市,1
2009,经济与管理学院,国际经济与贸易,张掖市,1
2009,经济与管理学院,国际经济与贸易,杭州市,11
2009,经济与管理学院,国际经济与贸易,温州市,8
2009,经济与管理学院,国际经济与贸易,湖州市,9
2009,经济与管理学院,国际经济与贸易,盐城市,1
2009,经济与管理学院,国际经济与贸易,绍兴市,19
2009,经济与管理学院,国际经济与贸易,舟山市,1
2009,经济与管理学院,国际经济与贸易,衢州市,3
2009,经济与管理学院,国际经济与贸易,金华市,8
2009,经济与管理学院,国际经济与贸易,钦州市,1
2009,经济与管理学院,国际经济与贸易,黔东南苗族侗族自治州,1
2009,经济与管理学院,国际经济与贸易,黔西南布依族苗族自治州,1
2009,经济与管理学院,市场营销,丽水市,1
2009,经济与管理学院,市场营销,南充市,1
2009,经济与管理学院,市场营销,台州市,4
2009,经济与管理学院,市场营销,嘉兴市,5
2009,经济与管理学院,市场营销,宁波市,4
2009,经济与管理学院,市场营销,宝鸡市,1
2009,经济与管理学院,市场营销,杭州市,6
2009,经济与管理学院,市场营销,泉州市,1
2009,经济与管理学院,市场营销,温州市,5
2009,经济与管理学院,市场营销,湖州市,5
2009,经济与管理学院,市场营销,绍兴市,11
2009,经济与管理学院,市场营销,舟山市,1
2009,经济与管理学院,市场营销,衢州市,3
2009,经济与管理学院,市场营销,遵义市,2
2009,经济与管理学院,市场营销,金华市,4
2009,经济与管理学院,市场营销,阜阳市,1
2009,经济与管理学院,物流管理,429000市,1
2009,经济与管理学院,物流管理,丽水市,2
2009,经济与管理学院,物流管理,亳州市,1
2009,经济与管理学院,物流管理,信阳市,1
2009,经济与管理学院,物流管理,台州市,9
2009,经济与管理学院,物流管理,咸宁市,1
2009,经济与管理学院,物流管理,嘉兴市,9
2009,经济与管理学院,物流管理,娄底市,1
2009,经济与管理学院,物流管理,宁波市,22
2009,经济与管理学院,物流管理,岳阳市,1
2009,经济与管理学院,物流管理,杭州市,12
2009,经济与管理学院,物流管理,毕节地区,1
2009,经济与管理学院,物流管理,温州市,10
2009,经济与管理学院,物流管理,湖州市,4
2009,经济与管理学院,物流管理,漯河市,1
2009,经济与管理学院,物流管理,绍兴市,17
2009,经济与管理学院,物流管理,舟山市,2
2009,经济与管理学院,物流管理,荆州市,1
2009,经济与管理学院,物流管理,衡水市,1
2009,经济与管理学院,物流管理,衢州市,3
2009,经济与管理学院,物流管理,赣州市,1
2009,经济与管理学院,物流管理,重庆市,1
2009,经济与管理学院,物流管理,金华市,12
2010,人文与艺术学院,工业设计,三明市,1
2010,人文与艺术学院,工业设计,丽水市,1
2010,人文与艺术学院,工业设计,亳州市,1
2010,人文与艺术学院,工业设计,台州市,3
2010,人文与艺术学院,工业设计,嘉兴市,6
2010,人文与艺术学院,工业设计,宁波市,7
2010,人文与艺术学院,工业设计,杭州市,6
2010,人文与艺术学院,工业设计,汉中市,1
2010,人文与艺术学院,工业设计,汕头市,1
2010,人文与艺术学院,工业设计,沧州市,1
2010,人文与艺术学院,工业设计,泸州市,1
2010,人文与艺术学院,工业设计,深圳市,1
2010,人文与艺术学院,工业设计,温州市,5
2010,人文与艺术学院,工业设计,湖州市,5
2010,人文与艺术学院,工业设计,绍兴市,2
2010,人文与艺术学院,工业设计,舟山市,1
2010,人文与艺术学院,工业设计,衢州市,3
2010,人文与艺术学院,工业设计,金华市,6
2010,人文与艺术学院,工业设计,阳江市,1
2010,人文与艺术学院,广告学,上饶市,2
2010,人文与艺术学院,广告学,丽水市,2
2010,人文与艺术学院,广告学,信阳市,2
2010,人文与艺术学院,广告学,北海市,1
2010,人文与艺术学院,广告学,台州市,1
2010,人文与艺术学院,广告学,嘉兴市,7
2010,人文与艺术学院,广告学,宁波市,9
2010,人文与艺术学院,广告学,定西市,1
2010,人文与艺术学院,广告学,杭州市,10
2010,人文与艺术学院,广告学,柳州市,1
2010,人文与艺术学院,广告学,温州市,2
2010,人文与艺术学院,广告学,湖州市,6
2010,人文与艺术学院,广告学,漯河市,1
2010,人文与艺术学院,广告学,绍兴市,7
2010,人文与艺术学院,广告学,衢州市,3
2010,人文与艺术学院,广告学,金华市,4
2010,人文与艺术学院,广告学,铜陵市,1
2010,人文与艺术学院,广告学,黄山市,1
2010,人文与艺术学院,汉语言文学,丽水市,2
2010,人文与艺术学院,汉语言文学,信阳市,1
2010,人文与艺术学院,汉语言文学,台州市,3
2010,人文与艺术学院,汉语言文学,嘉兴市,4
2010,人文与艺术学院,汉语言文学,宁德市,1
2010,人文与艺术学院,汉语言文学,宁波市,23
2010,人文与艺术学院,汉语言文学,杭州市,16
2010,人文与艺术学院,汉语言文学,毕节地区,1
2010,人文与艺术学院,汉语言文学,温州市,8
2010,人文与艺术学院,汉语言文学,湖州市,8
2010,人文与艺术学院,汉语言文学,漯河市,1
2010,人文与艺术学院,汉语言文学,绍兴市,10
2010,人文与艺术学院,汉语言文学,绵阳市,1
2010,人文与艺术学院,汉语言文学,舟山市,2
2010,人文与艺术学院,汉语言文学,芜湖市,1
2010,人文与艺术学院,汉语言文学,衢州市,10
2010,人文与艺术学院,汉语言文学,赣州市,1
2010,人文与艺术学院,汉语言文学,金华市,18
2010,人文与艺术学院,汉语言文学,黔东南苗族侗族自治州,1
2010,外国语学院,德语,三明市,1
2010,外国语学院,德语,上饶市,1
2010,外国语学院,德语,丽水市,1
2010,外国语学院,德语,台州市,1
2010,外国语学院,德语,嘉兴市,6
2010,外国语学院,德语,宁波市,8
2010,外国语学院,德语,杭州市,5
2010,外国语学院,德语,泸州市,1
2010,外国语学院,德语,温州市,3
2010,外国语学院,德语,石家庄市,1
2010,外国语学院,德语,秦皇岛市,1
2010,外国语学院,德语,绍兴市,3
2010,外国语学院,德语,衡水市,1
2010,外国语学院,德语,衢州市,1
2010,外国语学院,德语,贵阳市,1
2010,外国语学院,德语,金华市,8
2010,外国语学院,日语,信阳市,1
2010,外国语学院,日语,南宁市,1
2010,外国语学院,日语,南阳市,1
2010,外国语学院,日语,嘉兴市,1
2010,外国语学院,日语,威海市,1
2010,外国语学院,日语,宁波市,6
2010,外国语学院,日语,杭州市,7
2010,外国语学院,日语,温州市,2
2010,外国语学院,日语,湖州市,2
2010,外国语学院,日语,玉林市,1
2010,外国语学院,日语,绍兴市,5
2010,外国语学院,日语,衢州市,3
2010,外国语学院,日语,金华市,1
2010,外国语学院,英语,上饶市,3
2010,外国语学院,英语,丽水市,3
2010,外国语学院,英语,南阳市,1
2010,外国语学院,英语,台州市,6
2010,外国语学院,英语,嘉兴市,9
2010,外国语学院,英语,宁德市,1
2010,外国语学院,英语,宁波市,32
2010,外国语学院,英语,岳阳市,1
2010,外国语学院,英语,张掖市,1
2010,外国语学院,英语,日照市,1
2010,外国语学院,英语,杭州市,16
2010,外国语学院,英语,株洲市,1
2010,外国语学院,英语,梧州市,1
2010,外国语学院,英语,温州市,15
2010,外国语学院,英语,湖州市,6
2010,外国语学院,英语,漳州市,1
2010,外国语学院,英语,绍兴市,22
2010,外国语学院,英语,聊城市,1
2010,外国语学院,英语,自贡市,1
2010,外国语学院,英语,舟山市,2
2010,外国语学院,英语,衢州市,8
2010,外国语学院,英语,贵阳市,1
2010,外国语学院,英语,资阳市,1
2010,外国语学院,英语,金华市,22
2010,外国语学院,英语,阜阳市,2
2010,外国语学院,英语,驻马店市,2
2010,外国语学院,英语,龙岩市,1
2010,建筑与交通工程学院,交通运输,丽水市,1
2010,建筑与交通工程学院,交通运输,六盘水市,1
2010,建筑与交通工程学院,交通运输,兴安盟,1
2010,建筑与交通工程学院,交通运输,嘉兴市,4
2010,建筑与交通工程学院,交通运输,天水市,1
2010,建筑与交通工程学院,交通运输,宁波市,11
2010,建筑与交通工程学院,交通运输,安康市,1
2010,建筑与交通工程学院,交通运输,庆阳市,1
2010,建筑与交通工程学院,交通运输,怀化市,1
2010,建筑与交通工程学院,交通运输,朔州市,1
2010,建筑与交通工程学院,交通运输,杭州市,11
2010,建筑与交通工程学院,交通运输,温州市,1
2010,建筑与交通工程学院,交通运输,珠海市,1
2010,建筑与交通工程学院,交通运输,益阳市,1
2010,建筑与交通工程学院,交通运输,绍兴市,10
2010,建筑与交通工程学院,交通运输,衢州市,2
2010,建筑与交通工程学院,交通运输,赤峰市,1
2010,建筑与交通工程学院,交通运输,金华市,2
2010,建筑与交通工程学院,交通运输,黔东南苗族侗族自治州,1
2010,建筑与交通工程学院,土木工程,丽水市,5
2010,建筑与交通工程学院,土木工程,信阳市,1
2010,建筑与交通工程学院,土木工程,南昌市,1
2010,建筑与交通工程学院,土木工程,台州市,2
2010,建筑与交通工程学院,土木工程,呼伦贝尔市,1
2010,建筑与交通工程学院,土木工程,嘉兴市,8
2010,建筑与交通工程学院,土木工程,大同市,1
2010,建筑与交通工程学院,土木工程,宁波市,20
2010,建筑与交通工程学院,土木工程,杭州市,12
2010,建筑与交通工程学院,土木工程,温州市,7
2010,建筑与交通工程学院,土木工程,湖州市,7
2010,建筑与交通工程学院,土木工程,玉林市,1
2010,建筑与交通工程学院,土木工程,绍兴市,21
2010,建筑与交通工程学院,土木工程,绵阳市,1
2010,建筑与交通工程学院,土木工程,舟山市,1
2010,建筑与交通工程学院,土木工程,芜湖市,2
2010,建筑与交通工程学院,土木工程,衢州市,5
2010,建筑与交通工程学院,土木工程,许昌市,1
2010,建筑与交通工程学院,土木工程,遵义市,1
2010,建筑与交通工程学院,土木工程,邯郸市,1
2010,建筑与交通工程学院,土木工程,金华市,10
2010,建筑与交通工程学院,土木工程,钦州市,1
2010,建筑与交通工程学院,工程管理,丽水市,1
2010,建筑与交通工程学院,工程管理,台州市,2
2010,建筑与交通工程学院,工程管理,周口市,1
2010,建筑与交通工程学院,工程管理,嘉兴市,1
2010,建筑与交通工程学院,工程管理,宁波市,5
2010,建筑与交通工程学院,工程管理,安阳市,1
2010,建筑与交通工程学院,工程管理,巢湖市,1
2010,建筑与交通工程学院,工程管理,杭州市,11
2010,建筑与交通工程学院,工程管理,枣庄市,1
2010,建筑与交通工程学院,工程管理,柳州市,1
2010,建筑与交通工程学院,工程管理,泉州市,1
2010,建筑与交通工程学院,工程管理,淮安市,1
2010,建筑与交通工程学院,工程管理,温州市,4
2010,建筑与交通工程学院,工程管理,湖州市,2
2010,建筑与交通工程学院,工程管理,绍兴市,7
2010,建筑与交通工程学院,工程管理,舟山市,3
2010,建筑与交通工程学院,工程管理,衢州市,2
2010,建筑与交通工程学院,工程管理,遵义市,1
2010,建筑与交通工程学院,工程管理,金华市,4
2010,建筑与交通工程学院,工程管理,随州市,1
2010,建筑与交通工程学院,工程管理,黄山市,1
2010,建筑与交通工程学院,工程管理,黔东南苗族侗族自治州,1
2010,建筑与交通工程学院,建筑学,丽水市,1
2010,建筑与交通工程学院,建筑学,兰州市,2
2010,建筑与交通工程学院,建筑学,咸阳市,1
2010,建筑与交通工程学院,建筑学,嘉兴市,1
2010,建筑与交通工程学院,建筑学,宁德市,1
2010,建筑与交通工程学院,建筑学,宁波市,13
2010,建筑与交通工程学院,建筑学,张掖市,1
2010,建筑与交通工程学院,建筑学,成都市,1
2010,建筑与交通工程学院,建筑学,杭州市,3
2010,建筑与交通工程学院,建筑学,温州市,3
2010,建筑与交通工程学院,建筑学,湖州市,1
2010,建筑与交通工程学院,建筑学,绍兴市,6
2010,建筑与交通工程学院,建筑学,自贡市,1
2010,建筑与交通工程学院,建筑学,莆田市,1
2010,建筑与交通工程学院,建筑学,衢州市,1
2010,建筑与交通工程学院,建筑学,襄樊市,1
2010,建筑与交通工程学院,建筑学,金华市,7
2010,建筑与交通工程学院,建筑环境与设备工程,临汾市,1
2010,建筑与交通工程学院,建筑环境与设备工程,丽水市,2
2010,建筑与交通工程学院,建筑环境与设备工程,台州市,1
2010,建筑与交通工程学院,建筑环境与设备工程,嘉兴市,4
2010,建筑与交通工程学院,建筑环境与设备工程,大同市,1
2010,建筑与交通工程学院,建筑环境与设备工程,宁波市,9
2010,建筑与交通工程学院,建筑环境与设备工程,开封市,1
2010,建筑与交通工程学院,建筑环境与设备工程,攀枝花市,1
2010,建筑与交通工程学院,建筑环境与设备工程,新乡市,1
2010,建筑与交通工程学院,建筑环境与设备工程,无锡市,1
2010,建筑与交通工程学院,建筑环境与设备工程,杭州市,5
2010,建筑与交通工程学院,建筑环境与设备工程,泰州市,1
2010,建筑与交通工程学院,建筑环境与设备工程,泸州市,1
2010,建筑与交通工程学院,建筑环境与设备工程,温州市,4
2010,建筑与交通工程学院,建筑环境与设备工程,绍兴市,7
2010,建筑与交通工程学院,建筑环境与设备工程,衢州市,1
2010,建筑与交通工程学院,建筑环境与设备工程,许昌市,1
2010,建筑与交通工程学院,建筑环境与设备工程,赣州市,1
2010,建筑与交通工程学院,建筑环境与设备工程,金华市,3
2010,建筑与交通工程学院,建筑环境与设备工程,铜仁地区,1
2010,建筑与交通工程学院,建筑环境与设备工程,长治市,1
2010,机械工程学院,机械设计制造及其自动化,三明市,1
2010,机械工程学院,机械设计制造及其自动化,丽水市,2
2010,机械工程学院,机械设计制造及其自动化,乌兰察布市,1
2010,机械工程学院,机械设计制造及其自动化,南昌市,1
2010,机械工程学院,机械设计制造及其自动化,台州市,5
2010,机械工程学院,机械设计制造及其自动化,商丘市,1
2010,机械工程学院,机械设计制造及其自动化,嘉兴市,5
2010,机械工程学院,机械设计制造及其自动化,天水市,2
2010,机械工程学院,机械设计制造及其自动化,宁波市,24
2010,机械工程学院,机械设计制造及其自动化,定西市,1
2010,机械工程学院,机械设计制造及其自动化,常德市,1
2010,机械工程学院,机械设计制造及其自动化,惠州市,1
2010,机械工程学院,机械设计制造及其自动化,来宾市,1
2010,机械工程学院,机械设计制造及其自动化,杭州市,12
2010,机械工程学院,机械设计制造及其自动化,桂林市,1
2010,机械工程学院,机械设计制造及其自动化,泸州市,2
2010,机械工程学院,机械设计制造及其自动化,清远市,1
2010,机械工程学院,机械设计制造及其自动化,温州市,6
2010,机械工程学院,机械设计制造及其自动化,湖州市,5
2010,机械工程学院,机械设计制造及其自动化,潍坊市,1
2010,机械工程学院,机械设计制造及其自动化,濮阳市,1
2010,机械工程学院,机械设计制造及其自动化,玉林市,1
2010,机械工程学院,机械设计制造及其自动化,绍兴市,13
2010,机械工程学院,机械设计制造及其自动化,荷泽市,1
2010,机械工程学院,机械设计制造及其自动化,衢州市,2
2010,机械工程学院,机械设计制造及其自动化,赤峰市,1
2010,机械工程学院,机械设计制造及其自动化,遵义市,1
2010,机械工程学院,机械设计制造及其自动化,郴州市,1
2010,机械工程学院,机械设计制造及其自动化,金华市,7
2010,机械工程学院,机械设计制造及其自动化,韶关市,1
2010,机械工程学院,机械设计制造及其自动化,驻马店市,1
2010,机械工程学院,材料成型及控制工程,临汾市,2
2010,机械工程学院,材料成型及控制工程,丽水市,4
2010,机械工程学院,材料成型及控制工程,亳州市,1
2010,机械工程学院,材料成型及控制工程,台州市,5
2010,机械工程学院,材料成型及控制工程,唐山市,1
2010,机械工程学院,材料成型及控制工程,嘉兴市,10
2010,机械工程学院,材料成型及控制工程,天水市,1
2010,机械工程学院,材料成型及控制工程,宁波市,15
2010,机械工程学院,材料成型及控制工程,庆阳市,2
2010,机械工程学院,材料成型及控制工程,抚州市,1
2010,机械工程学院,材料成型及控制工程,来宾市,1
2010,机械工程学院,材料成型及控制工程,杭州市,8
2010,机械工程学院,材料成型及控制工程,桂林市,1
2010,机械工程学院,材料成型及控制工程,温州市,11
2010,机械工程学院,材料成型及控制工程,湖州市,7
2010,机械工程学院,材料成型及控制工程,玉林市,1
2010,机械工程学院,材料成型及控制工程,白银市,1
2010,机械工程学院,材料成型及控制工程,石家庄市,1
2010,机械工程学院,材料成型及控制工程,绍兴市,16
2010,机械工程学院,材料成型及控制工程,衡水市,1
2010,机械工程学院,材料成型及控制工程,衢州市,4
2010,机械工程学院,材料成型及控制工程,襄樊市,2
2010,机械工程学院,材料成型及控制工程,重庆市,3
2010,机械工程学院,材料成型及控制工程,金华市,12
2010,机械工程学院,材料成型及控制工程,铜仁地区,1
2010,机械工程学院,材料成型及控制工程,韶关市,1
2010,机械工程学院,材料成型及控制工程,黔东南苗族侗族自治州,1
2010,机械工程学院,汽车服务工程,丽水市,2
2010,机械工程学院,汽车服务工程,信阳市,1
2010,机械工程学院,汽车服务工程,六安市,1
2010,机械工程学院,汽车服务工程,台州市,7
2010,机械工程学院,汽车服务工程,周口市,1
2010,机械工程学院,汽车服务工程,嘉兴市,9
2010,机械工程学院,汽车服务工程,太原市,1
2010,机械工程学院,汽车服务工程,宁波市,14
2010,机械工程学院,汽车服务工程,张掖市,1
2010,机械工程学院,汽车服务工程,杭州市,15
2010,机械工程学院,汽车服务工程,武汉市,1
2010,机械工程学院,汽车服务工程,沧州市,1
2010,机械工程学院,汽车服务工程,温州市,9
2010,机械工程学院,汽车服务工程,湖州市,7
